ticker,nome_da_empresa,data_da_analise,patrimonio_liquido,quant_on_pn,ebit12_meses,preco_de_fechamento,ativo_total,fator_cotacao,retorno12_meses,retorno6_meses,retorno3_meses,retorno1_mes,lc,volatilidade_anualizada12_meses,volatilidade_anualizada6_meses,volatilidade_anualizada3_meses,volatilidade_anualizada1_mes,ev,valor_de_mercado
IGTA3,IGUATEMI,27/12/2019,3087941000,181843316,516367000,"53,26",6903382000,1,"30,9239550596","15,9085963003","12,0555438673","13,7791070285","1,25274835784","23,357868146","22,17398326","18,9560462737","15,7607493694","10894561644,3","9406332644,28"
IRBR3,IRBBRASIL RE,27/12/2019,4098735000,82263012,-1704138000,"39,52",21321861000,1,"46,6598930494","21,0736329536","5,55631823341","5,10638297865","0,786761471084","30,8944911366","32,4104252829","26,5124156053","20,1478257518","36279546039,5","36990720039,5"
ITSA4,ITAUSA,27/12/2019,77419000000,9701410000,3061000000,"14,13",97875000000,1,"28,2144524239","13,0188827816","7,4167087846","6,84922428552","1,46062426538","24,1109500265","21,7127705854","20,0907014091","15,3904784847",120072120810,118758120810
ITUB4,ITAUUNIBANCO,27/12/2019,181519000000,9804135000,35983000000,"37,3","2,388492E+12",1,"5,07042253514","2,86817429673","6,48015986305","7,80346820798",[],"25,0147759033","23,9945861482","21,6683518186","21,9495592217",312487624900,340208624900
JBSS3,JBS,27/12/2019,48067967000,2218116370,16558463000,"26,4",200211568000,1,"127,80844847","24,410933082","-19,4876486734","-7,85340314142","1,42370381512","44,026986185","39,035046336","37,1466376517","29,5933295973",117138625677,"72038931676,8"
KLBN11,KLABIN S/A,27/12/2019,12762792000,5617892756,6783862000,"18,53",49381534000,1,"22,8354979395","17,7839644587","23,6746684176","6,12216172215","2,06979378109","25,1678189713","22,1924326819","24,5471761023","17,3861256719","35729921683,6","20633704683,6"
LAME4,LOJAS AMERIC,27/12/2019,16066695000,1885307731,1126807000,"26,09",43736188000,1,"33,8477431313","59,4779282214","31,5932604111","19,499612275","1,71672942697","33,791355045","34,5365910721","32,3933278321","36,0508359599","46840140876,2","38749905876,2"
LREN3,LOJAS RENNER,27/12/2019,9665782000,963227000,1236898000,"56,1",19691820000,1,"47,4078448951","19,3102537775","11,3084695811","8,51339501181","1,75376542733","28,1387710226","25,5472102696","25,0249360373","16,5713756127",45272848700,44613356700
MGLU3,MAGAZ LUIZA,27/12/2019,10290687000,6748926848,753417000,"48,73",34216568000,1,"116,911066169","85,0079080743","31,8131396895","6,86403508765","1,42213882723","41,048737538","41,1036591377","38,5327037269","20,2603629048","74985749325,8","74300176325,8"
MRFG3,MARFRIG,27/12/2019,24665431000,660000000,7140513000,"9,76",131530716000,1,"78,7545787542","55,1669316376","-11,4337568058","-9,5458758113","1,28413290952","41,4928781704","37,7371806221","37,8894508165","35,4113061839","18237907350,9","6942970350,88"
MRVE3,MRV,27/12/2019,6705646000,483233000,318692000,"21,94",22739681000,1,"89,021395933","16,8509379418","29,6356494058","26,3480218283","1,7955196898","39,9967960993","45,3194432925","38,9348551841","45,2432055269",12206034660,9744409660
MULT3,MULTIPLAN,27/12/2019,6723484000,600760875,1268290000,"33,04",11050632000,1,"38,1480287238","19,5762793455","15,0584927086","13,7741046833","1,31783875385","26,4295366019","25,7518056621","24,9814334148","17,1735020442",21974114310,19849139310
NTCO3,GRUPO NATURA,27/12/2019,22026231000,1383206000,-296814000,"38,87",53192432000,1,[],[],[],[],"1,24902042031",[],[],[],[],[],"33648201945,5"
PCAR4,P.ACUCAR-CBD,27/12/2019,13667000000,270139000,-690000000,"88,42",43454000000,1,"9,1874536922","-6,61174482472","10,8020050123","10,1532328393","1,6742446904","28,939705572","25,287014561","21,7940147273","21,4309050144",26290869720,23675869720
PETR3,PETROBRAS,27/12/2019,403405000000,13044496930,289398000000,"32,17",978577000000,1,"28,7914131352","8,59237863132","7,34767772142","1,83602405802","1,22377578824","29,3983664751","26,315314257","24,0811001619","24,0095395819",724470097540,410398097540
PETR4,PETROBRAS,27/12/2019,403405000000,13044496930,289398000000,"30,52",978577000000,1,"39,0246379345","14,5192711173","13,0489218362","4,77620470809","1,22377578824","29,5171191468","26,7172976197","24,6037123734","22,0340646117",724470097540,410398097540
QUAL3,QUALICORP,27/12/2019,1375870000,284014325,303757000,"37,67",4607925000,1,"248,336525336","88,2099357113","35,0366698326","4,06077348034","1,77437268531","49,891707701","62,2549591582","33,6810618054","31,347705862","10709621605,8","10673388605,8"
RADL3,RAIADROGASIL,27/12/2019,5523652000,1651930000,1999644000,"109,92",18249424000,1,"93,8690720797","44,8912349353","14,8953200144","-3,94310112955","1,39323348182","30,4765922026","30,5165985327","26,4930678187","26,7429480734",37146761120,36316029120
RAIL3,RUMO S.A.,27/12/2019,15487460000,1854158791,3202312000,"26,87",45466781000,1,"58,0588235293","29,6189097926","9,67346938787","12,379757424","1,76106918787","25,7371161036","23,7068077083","21,338121795","19,1679862569","51394852179,3","41890757179,3"
RENT3,LOCALIZA,27/12/2019,20853910000,988436000,5217016000,"47,96",66364903000,1,"70,9992828613","23,4251345976","11,0083924195","12,7696428915","0,970879485432","30,2838379017","30,0106267954","31,265373588","26,4888268414",41955951942,36376050942
SANB11,SANTANDER BR,27/12/2019,112529100000,7498531000,15995913000,"48,5","1,025113074E+12",1,"18,7941903944","7,9588477939","7,65633664905","10,1771921856",[],"27,147599831","23,4343046654","23,6068881412","17,2606015219",159202653600,174170732600
SBSP3,SABESP,27/12/2019,28080745000,683509869,4878257000,"61,83",56926791000,1,"101,187464794","30,8017770254","24,6572580644","9,9199999998","1,03893072369","38,3130121878","29,7480481155","26,8190937634","24,8065339537","53294992200,3","42261415200,3"
SMLS3,SMILES,27/12/2019,679678000,124158953,273535000,"39,69",2734722000,1,"-2,62238716883","-5,49999999998","4,44736842111","13,2705479451","1,09917709555","37,3992319062","39,9555101106","47,205635101","77,8488843999","3980147844,57","4927868844,57"
SUZB3,SUZANO S.A.,27/12/2019,38301794000,1324117615,22831407000,40,135371221000,1,"6,19298221045","21,7656012178","18,870728083","3,70754472401","2,47430550336","39,1765162382","35,0415729268","32,2032715648","20,8351095355",113805329360,54450543360
TAEE11,TAESA,27/12/2019,6491155000,1033497000,1733985000,"30,92",18436499000,1,"31,0169491523","13,8438880709","7,36111111078","10,2317290555","2,82301711171","18,5369552369","16,7618208111","14,9607221251","7,77597966259",15326137360,10580020360
TIMP3,TIM PART S/A,27/12/2019,22847754000,2421032479,3053069000,"15,59",39831158000,1,"31,5611814346","34,0498710232","30,8984047019","11,9971264368","1,33990677306","25,9174069557","24,1318785363","23,4702893851","23,4502669583","38319933347,6","37743896347,6"
UGPA3,ULTRAPAR,27/12/2019,12369547000,1115204291,3452700000,"25,72",33808035000,1,"-0,867444697657","29,4709451553","39,1022174141","17,442922374","1,87159055476","35,7070953333","36,9708829742","30,0189490128","21,0790833936","39365679138,2","28621478138,2"
VALE3,VALE,27/12/2019,197477000000,4539007000,69271000000,"53,6",444773000000,1,"7,88296009113","6,17581946452","15,2257793645","9,23230027083","1,11800752336","39,4531335372","27,0523125737","26,5161783742","16,7882824086",316720221000,283247860000
VIVT4,TELEF BRASIL,27/12/2019,68820424000,1663556731,6866537000,"58,48",121842519000,1,"34,3418316096","18,5758312473","6,44339279227","4,24242424266","0,885726625326","18,638741438","19,5247387642","16,9107578538","11,3311516221",102820428200,93658260200
VVAR3,VIA,27/12/2019,5064000000,1598431000,1001000000,"11,5",34253000000,1,"161,958997722","126,824457594","45,2020202016","33,8766006989","0,804193565598","51,5165470504","49,7857188612","41,6537712243","47,6319226078",19134936000,14936936000
WEGE3,WEG,27/12/2019,15300329000,4197317998,5491192000,"35,34",28920083000,1,"104,639667162","66,8846125335","46,0169882117","20,217180577","1,81604503914","25,5066301651","27,6321722441","26,3473036473","27,6445080076","75032588024,7","74166609024,7"
YDUQ3,YDUQS PART,27/12/2019,3114113000,309088000,707115000,"48,8",9573709000,1,"105,387205386","68,2758620693","35,2549889138","14,5539906103","1,74286628302","41,4309457089","39,6126060024","42,4896949689","42,8847607996",16118062200,15083543200
ABEV3,AMBEV S/A,28/12/2018,86436867000,15753833000,18412913000,"15,38",135466722000,1,"-25,3653162847","-12,7013448245","-14,8328909357","-5,67128485208","0,992880351485","21,6632829838","25,0491424235","28,4854499121","17,6657122949",234546714860,241806620860
B3SA3,B3,28/12/2018,20559657000,6099000000,5501567000,"26,81",45806400000,1,"21,30458256","33,1377807809","17,7302178056","-5,69254804052","2,1001525856","33,471989669","32,8425776247","34,8865737776","25,0059397363","53364579916,9","55205502916,9"
BBAS3,BRASIL,28/12/2018,168133312000,2865417020,36731922000,"46,49","2,089927595E+12",1,"52,4145010562","66,343483543","66,8638912993","3,06432469898",[],"41,5913477352","42,3669250567","45,4775104241","21,4595232972",121529321260,133213237260
BBDC3,BRADESCO,28/12/2018,163046282000,10658488000,18568353000,"33,85","1,828731521E+12",1,"20,1773310578","43,2169645597","35,4708696475","-0,1815147894",[],"35,5156937149","37,0736121435","40,0446416063","24,9070268046",229260708500,243594852500
BBDC4,BRADESCO,28/12/2018,163046282000,10658488000,18568353000,"38,65","1,828731521E+12",1,"29,8868408476","48,1048035142","39,2594263965","1,31802966482",[],"32,6279842744","34,3172202794","36,6595371428","24,452049989",229260708500,243594852500
BBSE3,BBSEGURIDADE,28/12/2018,10047334000,2000000000,3844609000,"27,59",14397844000,1,"8,43335410035","22,3477671376","21,3504875669","1,70772957232","1,8810765724","25,5697265566","26,6962949018","28,0458234532","20,2070703854",52291894000,55180000000
BRAP4,BRADESPAR,28/12/2018,7434838000,393097000,-52026000,"31,69",8017832000,1,"14,3721711471","8,41601094754","-15,8523632498","0,635122261103","1,34550393364","37,9060712467","38,4024228927","34,5332600471","24,6582871118",9936972770,10737208770
BRFS3,BRF SA,28/12/2018,10857054000,1078116849,210368000,"21,93",57742806000,1,"-40,081967213","21,8333333333","0,274348422533","-2,53333333336","1,18872121728","47,9576022037","40,0825725726","37,5438636765","32,9395020656","34881150284,8","17817538284,8"
BRML3,BR MALLS PAR,28/12/2018,11392188000,828274000,842056000,"13,07",18005279000,1,"4,1805450649","36,7235400697","38,0039894565","0,943133662187","1,42970473362","32,6274363643","33,5705111515","36,1954302691","20,8521319773",13250638620,11395288620
BTOW3,AMERICANAS,28/12/2018,14705555000,909774507,1165519000,"42,02",47084128000,1,"104,975609757","56,2081784392","52,1361332366","8,49470694572","2,24090314919","54,9305597793","53,8298809795","52,2794649022","40,7132464771","21314594772,8","19196279772,8"
CCRO3,CCR SA,28/12/2018,12454743000,2020000000,5238979000,"11,2",50784482000,1,"-26,8363371001","14,8646511316","36,4354776351","-12,0879120879","0,851170364993","38,9206937834","43,028882526","46,6467400285","47,6332366838",35635480000,22624000000
CIEL3,CIELO,28/12/2018,14074509000,2716815061,2998070000,"8,89",100074287000,1,"-58,1474840921","-41,4261498986","-24,2238731684","3,33108204316","1,18059095595","40,0041689916","45,3196723712","49,2298645886","44,710652325","27890529892,3","24152485892,3"
CMIG4,CEMIG,28/12/2018,22797430000,2201371000,5102422000,"13,86",54085360000,1,"116,76010869","91,9288156802","99,8688094818","10,9327279859","1,1920055011","43,2886142791","46,3964481143","55,3043974867","25,7951509043",34117863100,20788811100
CSAN3,COSAN,28/12/2018,47493020000,1874070932,8402310000,"33,46",131954488000,1,"-17,0584980778","-4,88914155836","5,38582677105","-1,23966942196","1,41113102682","35,8226222653","40,9661123092","46,6814908695","29,7166497275","20616819651,4","13648479651,4"
CSNA3,SID NACIONAL,28/12/2018,21692851000,1326093947,4426482000,"8,84",86595892000,1,"13,2151327827","20,7051924579","-5,04833512354","0,683371298489","1,59816115365","48,6228261306","44,0244874583","43,1768702435","36,8063813208","38444139575,5","12265712575,5"
CVCB3,CVC BRASIL,28/12/2018,190218000,277247309,-57044000,"61,18",3732732000,1,"27,2485661154","36,3410000489","43,851848791","1,65973609731","0,580138772953","39,9333803967","42,8421932664","41,1732697624","30,9181652226",10014892209,"8961516208,96"
CYRE3,CYRELA REALT,28/12/2018,7870905000,399743000,699112000,"15,47",16321140000,1,"26,6295230918","46,2869410131","52,8163676292","16,4367837294","2,64768508674","37,7259716508","39,9095800409","44,7312620092","27,2879876172",7053910210,6184024210
ECOR3,ECORODOVIAS,28/12/2018,2631712000,696334000,1826187000,"9,38",19277195000,1,"-17,7764512112","31,5483408195","36,9138849599","-0,318809776937","0,757689736837","40,5281654127","39,8075494142","39,962215018","32,6865422134",9815763620,5240596620
EGIE3,ENGIE BRASIL,28/12/2018,9248206000,815927740,5193568000,"33,02",39605625000,1,"-7,012109265","-3,53491089687","-6,51189127973","-24,6978335234","1,19388615777","30,1535233359","37,5901816871","49,3797663805","73,6264881893","34113039974,8","26941933974,8"
ELET3,ELETROBRAS,28/12/2018,111017341000,2307099000,6274467000,"24,23",267830877000,1,"25,284384695","98,7694831829","63,1649831653","-5,97594101676","2,05239960584","65,0723327833","70,5987157738","71,6388756304","44,3395710199","69225069426,8","33820724426,8"
EMBR3,EMBRAER,28/12/2018,14082568000,740465000,-654119000,"21,68",53129321000,1,"9,03383535164","-10,5461156038","12,7930448067","-0,275390729988","1,74938665131","36,9815455209","38,3927033863","36,0033306168","32,7859141326",20585640200,16053281200
ENBR3,ENERGIAS BR,28/12/2018,12366216000,581165000,3220950000,"14,75",37252581000,1,"9,30431142364","6,34462869531","16,6930379745","7,66423357637","0,90860549817","33,419509381","25,308829907","26,0143450037","22,6103853823",13788801000,8942158000
EQTL3,EQUATORIAL,28/12/2018,20867323000,1129315455,5881363000,"74,56",92834649000,1,"15,5514042056","31,3138429025","30,8299701703","0,756756756934","1,56123002616","23,7621612965","24,6584720241","23,7000453937","22,9254908039","18364099099,5","14820270099,5"
ESTC3,YDUQS PART,28/12/2018,3114113000,309088000,707115000,"23,76",9573709000,1,"-22,4487438601","3,44083935504","3,18689294089","-7,00587084133","1,74286628302","45,4577596507","45,3824186101","46,9240236431","32,4294191339",7001452640,7343954640
FIBR3,FIBRIA,28/12/2018,14222844000,553733881,6720798000,"67,6",40818649000,1,"52,6368864408","-0,0317298240015","-4,25369715363","0,369360357986","1,46140482583","25,2817125388","15,6989799938","14,4501269776","13,6668239152","50158993069,6","37445982069,6"
FLRY3,FLEURY,28/12/2018,2807985000,367197096,729767000,"19,78",7863880000,1,"-30,8830354322","-24,7153952722","-6,03325415652","-9,01563937442","2,00432965971","33,0060644135","32,5965518608","34,1980869791","22,2058734839","6730541864,88","6243651864,88"
GGBR4,GERDAU,28/12/2018,48802167000,1757067050,15833150000,"14,82",75746608000,1,"19,7092084007","6,54205607466","-11,1510791367","-1,85430463578","2,48785397544","41,9812819975","37,6016446244","38,3906292611","29,607177543","38722837442,8","24005383442,8"
GOAU4,GERDAU MET,28/12/2018,49822526000,1033840804,15770630000,"6,94",76759564000,1,"23,0538551639","14,7008642041","-9,94352044343","-2,39099859344","2,56282762958","39,873616883","38,2156598028","36,1174877145","30,1268341408",22355866896,6974494896
GOLL4,GOL,28/12/2018,-21040743000,3200516077,1276468000,"25,1",16993858000,1,"71,9178082193","140,882917465","136,56927427","17,5644028103","0,236983178355","65,8920834733","71,8355730696","79,8561170616","70,2996277039","15136844511,7","8752622511,71"
HYPE3,HYPERA,28/12/2018,10817187000,633420823,2531682000,"30,2",22517989000,1,"-11,1377732503","12,251864121","8,90390298772","-4,82060854046","1,96045742691","27,6907578627","25,5583777007","23,7129213951","17,9603487843",18085562412,19093589412
IGTA3,IGUATEMI,28/12/2018,3087941000,181843316,516367000,"41,6",6903382000,1,"7,60327026861","34,8897535666","34,7586653711","5,93328240397","1,25274835784","30,9737986295","30,8551694923","34,8514146432","26,9142534849","8998691644,8","7347041644,8"
ITSA4,ITAUSA,28/12/2018,77419000000,9701410000,3061000000,"12,08",97875000000,1,"32,4034126091","34,9323583898","21,2000667325","-3,05935415102","1,46062426538","32,231133755","31,3833769514","31,72669008","24,5338470038",106149116640,105169116640
ITUB4,ITAUUNIBANCO,28/12/2018,181519000000,9804135000,35983000000,"35,5","2,388492E+12",1,"-16,6275246594","-11,9980168566","-18,615314076","-2,33837689124",[],"45,5281257042","56,8328165578","75,8407522397","24,0722454213",291557109275,321024109275
JBSS3,JBS,28/12/2018,48067967000,2218116370,16558463000,"11,59",200211568000,1,"18,7797198948","24,6236559134","24,7578040908","-1,36170212793","1,42370381512","38,4585506219","44,1076418539","49,3124799503","40,7631308497","81168088505,1","31626182505,1"
KLBN11,KLABIN S/A,28/12/2018,12762792000,5617892756,6783862000,"15,88",49381534000,1,"-4,51616511408","-15,6265606889","-16,5527189416","-5,4772953758","2,06979378109","22,247607827","21,4248022945","24,1530347692","25,4083778277",31221951869,18405706869
KROT3,COGNA ON,28/12/2018,13289154000,1876606210,405666000,"8,87",25825690000,1,"-50,0890939081","-3,07681699755","-20,9289248364","-18,6238532106","1,48741548987","47,3175237294","50,2536025686","48,6444972824","36,0842202692","13495389587,2","14584481587,2"
LAME4,LOJAS AMERIC,28/12/2018,16066695000,1885307731,1126807000,"19,7",43736188000,1,"16,0812430057","18,1763647271","27,0967741938","-1,40140140124","1,71672942697","35,4639625698","36,1380359017","34,4108138789","23,2902349714","35800074338,7","29011346338,7"
LOGG3,LOG COM PROP,28/12/2018,3694715000,102159000,411986000,"18,02",6006682000,1,[],[],[],[],"0,978058463032",[],[],[],[],1975089600,1247524600
LREN3,LOJAS RENNER,28/12/2018,9665782000,963227000,1236898000,"42,4",19691820000,1,"21,1042580033","45,0601251623","36,9017108418","7,74414565202","1,75376542733","34,2697030191","36,716198157","38,7480317609","30,4649677853",31275021400,30441758400
MGLU3,MAGAZ LUIZA,28/12/2018,10290687000,6748926848,753417000,"181,07",34216568000,1,"126,339120411","41,4719899988","47,6555492138","5,74048119631","1,42213882723","47,9593592185","45,6007129218","45,3536804264","33,2364492077","34415443386,5","34510396386,5"
MRFG3,MARFRIG,28/12/2018,24665431000,660000000,7140513000,"5,46",131530716000,1,"-25,4098360652","-32,9238329236","5,00000000011","-11,9354838707","1,28413290952","46,0675722098","39,1157644997","35,5629727957","31,5961780886","17101967828,1","3392187828,12"
MRVE3,MRV,28/12/2018,6705646000,483233000,318692000,"12,36",22739681000,1,"-11,1721952838","5,57071155819","5,04722042626","4,87387517796","1,7955196898","34,2270657324","38,4073619771","46,1050146476","39,027985011",7902045040,5489558040
MULT3,MULTIPLAN,28/12/2018,6723484000,600760875,1268290000,"24,31",11050632000,1,"4,64245936032","28,8963939326","32,2633297065","3,44680851132","1,31783875385","28,9465465342","30,3888349094","33,687510829","24,969262493","16645565871,2","14604496871,2"
NATU3,NATURA,28/12/2018,6077038000,920205000,1587235000,45,24475391000,1,"37,4439343884","48,6620416249","63,3986928099","11,4413075774","1,48029657504","36,8526151246","33,2637230309","33,9973673033","20,8628051507",26330400000,19405755000
PCAR4,P.ACUCAR-CBD,28/12/2018,13667000000,270139000,-690000000,"80,98",43454000000,1,"2,59723805895","3,96713313653","-4,44837758098","-3,05279540285","1,6742446904","32,0130640941","31,2570548491","32,2199465747","34,7328571966",25765383020,21605383020
PETR3,PETROBRAS,28/12/2018,403405000000,13044496930,289398000000,"25,4",978577000000,1,"51,668181113","31,8387371401","5,64901991062","-8,60814513857","1,22377578824","48,7850075319","38,2599250266","44,8141568675","34,809440877",607926666840,316092666840
PETR4,PETROBRAS,28/12/2018,403405000000,13044496930,289398000000,"22,68",978577000000,1,"46,8384919437","37,2531098528","12,0711561587","-6,8675452959","1,22377578824","52,8032242131","45,1845906623","51,1240641573","38,9953649319",607926666840,316092666840
QUAL3,QUALICORP,28/12/2018,1375870000,284014325,303757000,"12,89",4607925000,1,"-56,9040125934","-30,1733477792","10,7388316151","-9,22535211269","1,77437268531","51,0622227341","58,2395594011","73,8472572566","32,1873354108","3627566274,25","3650149274,25"
RADL3,RAIADROGASIL,28/12/2018,5523652000,1651930000,1999644000,"57,15",18249424000,1,"-37,1710457203","-13,5085309215","-19,6274800546","-7,8391657751","1,39323348182","31,3419172098","32,0732377317","32,4246154372","28,876701454",19511130900,18881559900
RAIL3,RUMO S.A.,28/12/2018,15487460000,1854158791,3202312000,17,45466781000,1,"31,0717039327","20,5673758868","14,4781144785","-3,40909090915","1,76106918787","35,7069101264","32,3708397784","32,10992675","31,0191461133",36476794266,26503270266
RENT3,LOCALIZA,28/12/2018,20853910000,988436000,5217016000,"29,75",66364903000,1,"36,2989415335","26,0737781037","36,4587991969","7,22463517111","0,970879485432","39,7373614802","40,0263858389","37,6003694549","25,6128474392",24597819750,19847682750
SANB11,SANTANDER BR,28/12/2018,112529100000,7498531000,15995913000,"42,7","1,025113074E+12",1,"41,2164494155","47,1152448714","22,2886902887","-1,83908045969",[],"34,3460858452","36,6028026872","39,1288670161","28,3230530066",42516718980,159925620980
SBSP3,SABESP,28/12/2018,28080745000,683509869,4878257000,"31,5",56926791000,1,"-5,51809971508","35,2511807636","35,0192884699","9,71786833798","1,03893072369","33,1889825419","33,4737682692","33,3404314124","29,3901472947","31638275873,5","21530560873,5"
SMLS3,SMILES,28/12/2018,679678000,124158953,273535000,"43,77",2734722000,1,"-39,3077455271","-15,6904761397","-3,88669301696","0,829302004193","1,09917709555","60,176358433","72,2347997237","93,4096223007","32,5361735598","4683419102,81","5427828102,81"
SUZB3,SUZANO S.A.,28/12/2018,38301794000,1324117615,22831407000,"38,08",135371221000,1,"104,729187507","-15,3213253277","-20,6666666664","-2,18340611332","2,47430550336","50,3664491326","44,7531557601","49,1804911078","51,4993341061",52958259080,42109854080
TAEE11,TAESA,28/12/2018,6491155000,1033497000,1733985000,"23,6",18436499000,1,"10,5904404874","26,2032085562","19,6147997973","4,19426048573","2,82301711171","23,5080829978","23,0697899458","24,5015821339","27,1060848309",11859696380,8368498380
TIMP3,TIM PART S/A,28/12/2018,22847754000,2421032479,3053069000,"11,85",39831158000,1,"-9,54198473282","-10,091047041","2,15517241379","-1,5780730897","1,33990677306","32,5167925451","32,4664304225","37,2695233658","29,3308177333","29768915876,1","28689234876,1"
UGPA3,ULTRAPAR,28/12/2018,12369547000,1115204291,3452700000,"53,2",33808035000,1,"-27,2632022822","17,2816302306","42,6273458447","9,87195373826","1,87159055476","39,6528720167","45,846686876","44,935883276","29,953744232","38984353107,2","29600751107,2"
VALE3,VALE,28/12/2018,197477000000,4539007000,69271000000,51,444773000000,1,"31,8084272391","5,80761348211","-15,5629139075","-1,9230769232","1,11800752336","32,9355551777","33,4599391276","35,5923416739","25,2549549117",312389692000,269508225000
VIVT4,TELEF BRASIL,28/12/2018,68820424000,1663556731,6866537000,"46,23",121842519000,1,"4,43107962116","7,99461723542","21,2629042026","0,641725840713","0,885726625326","27,3313314136","31,2789702455","39,5455185787","28,4318861531",77942198190,75350315190
VVAR3,VIA,28/12/2018,5064000000,1598431000,1001000000,"4,39",34253000000,1,"-44,5587101875","-25,466893039","2,57009345794","-12,8968253967","0,804193565598","59,4591387497","67,7169592372","62,3613910765","45,7470300308","9060570231,38","5681570231,38"
WEGE3,WEG,28/12/2018,15300329000,4197317998,5491192000,"17,54",28920083000,1,"-3,7391966895","9,2232974201","-9,73750950114","-3,39286437011","1,81604503914","28,3908861284","26,956825315","26,843644354","21,0305238796","39762873842,5","36810478842,5"
ABEV3,AMBEV S/A,28/12/2017,86436867000,15753833000,18412913000,"21,28",135466722000,1,"33,4128775471","18,3574411487","2,66270441888","5,05949907437","0,992880351485","16,9495766697","14,1985427492","15,5531284282","13,6519591296",329451950200,334470847200
BBAS3,BRASIL,28/12/2017,168133312000,2865417020,36731922000,"31,82","2,089927595E+12",1,"16,8482202724","22,0241027685","-7,95943703468","2,39358629365",[],"37,8836804378","29,1430528127","33,650925643","33,7739644051","77903433576,4","91177569576,4"
BBDC3,BRADESCO,28/12/2017,163046282000,10658488000,18568353000,"32,06","1,828731521E+12",1,"25,6074097681","22,050279669","-1,50515390008","7,04468852046",[],"27,3148674142","23,1495545428","23,9639500018","20,1484695257",184848165710,201320842710
BBDC4,BRADESCO,28/12/2017,163046282000,10658488000,18568353000,"33,85","1,828731521E+12",1,"33,4573295399","26,7781816229","-0,845627342705","5,64626755754",[],"26,9237662823","21,3272896455","23,9878960409","18,8466006774",184848165710,201320842710
BBSE3,BBSEGURIDADE,28/12/2017,10047334000,2000000000,3844609000,"28,49",14397844000,1,"6,87380210274","4,53404532204","-0,488997554836","6,10800744896","1,8810765724","25,2230302346","19,7408225118","19,2507445208","9,53394217734",54116769000,56980000000
BRAP4,BRADESPAR,28/12/2017,7434838000,393097000,-52026000,"28,72",8017832000,1,"104,884163534","43,8555767345","23,2024524401","16,4383962274","1,34550393364","45,1802168426","31,2561150248","32,4773803864","25,6438754921",9288967790,9550151790
BRFS3,BRF SA,28/12/2017,10857054000,1078116849,210368000,"36,6",57742806000,1,"-24,1450777203","-5,30401034926","-19,8598642437","-6,84652583387","1,18872121728","28,5750577358","25,738679972","25,3465647968","23,5886134936","44220844803,6","29736520803,6"
BRML3,BR MALLS PAR,28/12/2017,11392188000,828274000,842056000,"12,73",18005279000,1,"23,3309032744","9,27038626599","-9,52380952389","4,08830744075","1,42970473362","32,9482245025","24,8964609657","25,5770090342","27,5213004004",13296903310,11087155310
BVMF3,B3,28/12/2017,20559657000,6099000000,5501567000,"22,78",45806400000,1,"40,9565645046","18,6446209826","-3,42810886871","-1,91310404038","2,1001525856","25,1769083012","22,2026417455","25,7516915316","20,9278466603","48046598802,2","46907174802,2"
CCRO3,CCR SA,28/12/2017,12454743000,2020000000,5238979000,"16,15",50784482000,1,"4,76821238265","0,19795472984","-6,64786826398","0,937499999879","0,851170364993","30,7945442223","23,8674690655","27,3285304702","28,2967123",43722496000,32623000000
CIEL3,CIELO,28/12/2017,14074509000,2716815061,2998070000,"23,52",100074287000,1,"4,89182680731","-2,60512049632","7,54264881307","2,81806963498","1,18059095595","26,8391177706","25,5592933985","29,3893627643","14,9839465162","67729224332,6","63831684332,6"
CMIG4,CEMIG,28/12/2017,22797430000,2201371000,5102422000,"6,87",54085360000,1,"-8,46641442998","-15,0803461063","-13,9097744361","-2,13675213681","1,1920055011","47,5427667517","36,4989584897","38,6649057213","35,3847132161","22579532073,6","9797330073,59"
CPFE3,CPFL ENERGIA,28/12/2017,19185907000,1152254440,10594153000,"19,35",72470214000,1,"-22,5785379937","-26,8983755194","-28,9125642909","-23,4572784812","1,12637594226","21,7077820132","30,2510342118","43,1275806497","69,9152193785","35685500385,1","19696708385,1"
CSAN3,COSAN,28/12/2017,47493020000,1874070932,8402310000,"41,5",131954488000,1,"11,5824399397","20,7448356125","14,6408839784","13,5430916554","1,41113102682","28,6711965318","23,623355688","25,8803999896","26,857673941","22127142649,5","16928030649,5"
CSNA3,SID NACIONAL,28/12/2017,21692851000,1326093947,4426482000,"8,38",86595892000,1,"-22,7649769587","21,9796215429","-12,7991675339","11,4361702127","1,59816115365","51,8164341871","48,6201414592","51,5843444925","37,916921521","36492619513,9","11627451513,9"
CYRE3,CYRELA REALT,28/12/2017,7870905000,399743000,699112000,"13,22",16321140000,1,"29,6483146955","21,2844036697","-4,20289855072","6,18473895582","2,64768508674","35,3442754442","28,7660238174","29,3281947679","22,1543390054",6827686460,5284602460
ECOR3,ECORODOVIAS,28/12/2017,2631712000,696334000,1826187000,"12,3",19277195000,1,"55,5286571456","20,7000363048","9,91002429524","1,4851485148","0,757689736837","36,7283745505","28,506863395","32,9274085171","35,8349891286",11054350700,6871997700
EGIE3,ENGIE BRASIL,28/12/2017,9248206000,815927740,5193568000,"35,51",39605625000,1,"1,45714285714","4,44117647059","-2,04137931034","-1,66158958737","1,19388615777","18,8820730709","19,4085386961","20,9322172925","15,3904662623","24856865237,9","23178875237,9"
