data,fech_ajustado,variacao(pct),fech_historico,abertura_ajustado,min_ajustado,medio_ajustado,max_ajustado,vol_(mm_r$),negocios,fator,tipo,quant_em_aluguel,vol_em_aluguel(mm_r$)
02/01/2001,"2,5202",nd,"126,01","2,6000000000","2,5202000000","2,5792000000","2,6000000000","0,58807","6,00",1000,ON *,nd,nd
03/01/2001,"2,7","7,1343544163",135,"2,5600000000","2,5200000000","2,6446000000","2,7000000000","0,22083","12,00",1000,ON *,nd,nd
04/01/2001,"2,7","0,0000000000",135,"2,7000000000","2,7000000000","2,7266000000","2,7600000000","0,0409","6,00",1000,ON *,nd,nd
05/01/2001,"2,68","-0,7407407407",134,"2,6800000000","2,6800000000","2,6800000000","2,6800000000","0,0402","3,00",1000,ON *,nd,nd
08/01/2001,"2,66","-0,7462686567",133,"2,6800000000","2,6502000000","2,6660000000","2,6800000000","0,06266","6,00",1000,ON *,nd,nd
09/01/2001,"2,76","3,7593984962",138,"2,6800000000","2,6800000000","2,7166000000","2,7600000000","0,03398","4,00",1000,ON *,nd,nd
10/01/2001,"2,748","-0,4347826086","137,4","2,7600000000","2,7480000000","2,7570000000","2,7600000000","0,01103","2,00",1000,ON *,nd,nd
11/01/2001,"2,76","0,4366812227",138,"2,7600000000","2,7600000000","2,7612000000","2,8798000000","0,12426","18,00",1000,ON *,nd,nd
12/01/2001,"2,9","5,0724637681",145,"2,8800000000","2,8800000000","2,8992000000","2,9002000000","0,03769","8,00",1000,ON *,nd,nd
15/01/2001,"3,1","6,8965517241",155,"2,9600000000","2,9600000000","3,0254000000","3,1000000000","0,07715","7,00",1000,ON *,nd,nd
16/01/2001,"3,08","-0,6451612903",154,"3,1000000000","3,0800000000","3,1286000000","3,1600000000","0,16113","9,00",1000,ON *,nd,nd
17/01/2001,"3,12","1,2987012987",156,"3,0800000000","3,0780000000","3,1612000000","3,1800000000","0,1802","7,00",1000,ON *,nd,nd
18/01/2001,"3,18","1,9230769230",159,"3,1180000000","3,1180000000","3,1392000000","3,1800000000","0,00471","3,00",1000,ON *,nd,nd
19/01/2001,"3,16","-0,6289308176",158,"3,1600000000","3,1600000000","3,1600000000","3,1600000000","0,0079","1,00",1000,ON *,nd,nd
22/01/2001,"3,16","0,0000000000",158,"3,1600000000","3,0000000000","3,0456000000","3,1600000000","0,01066","4,00",1000,ON *,nd,nd
23/01/2001,"3,12","-1,2658227848",156,"3,1600000000","3,1000000000","3,1050000000","3,1600000000","0,38503","14,00",1000,ON *,nd,nd
24/01/2001,"3,15","0,9615384615","157,5","3,1600000000","3,1500000000","3,1566000000","3,1600000000","0,00947","3,00",1000,ON *,nd,nd
25/01/2001,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
26/01/2001,"2,96","-6,0317460317",148,"3,0200000000","2,8400000000","2,9594000000","3,0200000000","0,59931","5,00",1000,ON *,nd,nd
29/01/2001,3,"1,3513513513",150,"3,1498000000","3,0000000000","3,1482000000","3,1498000000","0,15899","2,00",1000,ON *,nd,nd
30/01/2001,"2,95","-1,6666666666","147,5","3,0000000000","2,9500000000","2,9684000000","3,0000000000","0,22858","8,00",1000,ON *,nd,nd
31/01/2001,"3,11","5,4237288135","155,5","3,1100000000","3,1100000000","3,1100000000","3,1100000000","0,00156","1,00",1000,ON *,nd,nd
01/02/2001,"2,9502","-5,1382636655","147,51","3,1000000000","2,9502000000","3,0354000000","3,1000000000","0,03643","13,00",1000,ON *,nd,nd
02/02/2001,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
05/02/2001,3,"1,6880211511",150,"3,0002000000","3,0000000000","3,0000000000","3,0002000000","0,0375","6,00",1000,ON *,nd,nd
06/02/2001,"3,0598","1,9933333333","152,99","3,0600000000","3,0200000000","3,0398000000","3,0600000000","0,00608","4,00",1000,ON *,nd,nd
07/02/2001,"2,96","-3,2616510883",148,"2,9502000000","2,9500000000","2,9512000000","2,9600000000","0,01181","4,00",1000,ON *,nd,nd
08/02/2001,3,"1,3513513513",150,"3,0000000000","3,0000000000","3,0000000000","3,0000000000","0,0075","1,00",1000,ON *,nd,nd
09/02/2001,"3,1","3,3333333333",155,"3,1600000000","3,1000000000","3,1256000000","3,1600000000","0,01094","3,00",1000,ON *,nd,nd
12/02/2001,"3,08","-0,6451612903",154,"3,1000000000","3,0800000000","3,0818000000","3,1000000000","0,01695","3,00",1000,ON *,nd,nd
13/02/2001,"3,16","2,5974025974",158,"3,1598000000","3,1400000000","3,1588000000","3,1600000000","0,38065","11,00",1000,ON *,nd,nd
14/02/2001,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
15/02/2001,"3,1","-1,8987341772",155,"3,1000000000","3,1000000000","3,1000000000","3,1000000000","0,03255","3,00",1000,ON *,nd,nd
16/02/2001,"3,14","1,2903225806",157,"3,0800000000","3,0800000000","3,0938000000","3,1600000000","0,26762","13,00",1000,ON *,nd,nd
19/02/2001,"3,06","-2,5477707006",153,"3,0600000000","3,0600000000","3,0600000000","3,0600000000","0,00306","2,00",1000,ON *,nd,nd
20/02/2001,3,"-1,9607843137",150,"3,0600000000","3,0000000000","3,0076000000","3,0600000000","0,01955","4,00",1000,ON *,nd,nd
21/02/2001,"3,0396","1,3200000000","151,98","3,0000000000","3,0000000000","3,0380000000","3,0396000000","0,7884","3,00",1000,ON *,nd,nd
22/02/2001,"3,08","1,3291222529",154,"3,0200000000","3,0000000000","3,0332000000","3,0800000000","0,0455","3,00",1000,ON *,nd,nd
23/02/2001,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
28/02/2001,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
01/03/2001,"3,14","1,9480519480",157,"3,0580000000","3,0580000000","3,1216000000","3,1400000000","0,01405","2,00",1000,ON *,nd,nd
02/03/2001,"3,2996","5,0828025477","164,98","3,2400000000","3,2400000000","3,2948000000","3,3000000000","0,01977","3,00",1000,ON *,nd,nd
05/03/2001,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
06/03/2001,"3,2","-3,0185477027",160,"3,3000000000","3,2000000000","3,2648000000","3,3000000000","0,01959","6,00",1000,ON *,nd,nd
07/03/2001,"3,1","-3,1250000000",155,"3,2000000000","3,1000000000","3,1666000000","3,2000000000","0,00475","2,00",1000,ON *,nd,nd
08/03/2001,"3,16","1,9354838709",158,"3,1200000000","3,1200000000","3,1222000000","3,1600000000","0,1046","4,00",1000,ON *,nd,nd
09/03/2001,"3,06","-3,1645569620",153,"3,0600000000","3,0600000000","3,0600000000","3,0600000000","0,00153","1,00",1000,ON *,nd,nd
12/03/2001,"3,036","-0,7843137254","151,8","3,0600000000","3,0000000000","3,0322000000","3,0600000000","0,39572","6,00",1000,ON *,nd,nd
13/03/2001,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
14/03/2001,"3,0196","-0,5401844532","150,98","3,0198000000","2,9800000000","3,0190000000","3,0198000000","0,12529","3,00",1000,ON *,nd,nd
15/03/2001,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
16/03/2001,"3,0998","2,6559809246","154,99","2,8600000000","2,8600000000","3,0118000000","3,0998000000","0,00753","4,00",1000,ON *,nd,nd
19/03/2001,"3,0796","-0,6516549454","153,98","3,0796000000","3,0796000000","3,0796000000","3,0796000000","0,7699","1,00",1000,ON *,nd,nd
20/03/2001,"3,0796","0,0000000000","153,98","3,0796000000","3,0796000000","3,0796000000","3,0796000000","0,00154","1,00",1000,ON *,nd,nd
21/03/2001,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
22/03/2001,"3,05","-0,9611637875","152,5","2,9000000000","2,8000000000","2,8072000000","3,0598000000","0,1179","6,00",1000,ON *,nd,nd
23/03/2001,"3,09","1,3114754098","154,5","3,0400000000","3,0400000000","3,0694000000","3,0996000000","0,00921","5,00",1000,ON *,nd,nd
